Iteration	Posterior	Likelihood	Prior	r12	r14	r15	r2	r3	r5	r8	r9
573000	0.885837	-20.2064	21.0923	0.03960532	7.728815e-05	0.003460583	0.001272803	0.05585631	0.01871969	0.00158721	0.02310039
573500	-3.20516	-19.9214	16.7163	0.05044319	0.0005743621	0.002985097	0.026668	0.1209202	0.008962984	0.05399009	0.09793603
574000	-3.59689	-19.4798	15.8829	0.02217031	0.0003120935	0.0008678806	0.0691426	0.05877514	0.05449447	0.1483588	0.0500262
574500	-0.977892	-20.9997	20.0218	0.04166658	0.004328048	0.002514828	0.00930902	0.007753286	0.0008451393	0.1160762	0.01471002
575000	-6.81746	-19.2868	12.4694	0.2006748	0.001913754	0.01114115	0.001394578	0.05768791	0.06547142	0.2063285	0.03021179
575500	-0.992583	-20.528	19.5354	0.02043374	0.001860626	0.0005393608	0.001435072	0.09646392	0.002373188	0.07365957	0.02475519
576000	-6.75516	-22.0846	15.3294	0.01491022	0.006874136	0.00124629	0.03928834	0.08487517	0.03773036	0.1503166	0.09658096
576500	-0.284803	-18.8562	18.5714	0.088731	0.0009205519	0.001825321	0.01324575	0.03581077	0.1264455	0.000572669	0.002171597
577000	-4.30928	-22.3996	18.0903	0.1053143	0.001356708	0.005018902	0.04644648	0.02651012	0.02781896	0.03357112	0.04773947
577500	-0.909236	-18.7614	17.8522	0.02367229	0.000169667	0.001677271	0.0215717	0.02718587	0.09739743	0.1155343	0.01847656
578000	-3.78806	-18.976	15.1879	0.04788101	0.0003284285	0.001494638	0.06169523	0.01138802	0.1747545	0.09018008	0.05117426
578500	-1.5438	-18.782	17.2382	0.05148411	0.0003619413	0.001832919	0.03021816	0.06868012	0.09173776	0.04925997	0.04280859
579000	-10.1875	-20.0851	9.8976	0.2451049	0.001845187	0.01498946	0.06966063	0.0910123	0.01673059	0.171833	0.09223668
579500	-4.67012	-19.9205	15.2504	0.08361963	0.002078753	0.003065505	0.05592522	0.06506094	0.1684134	0.03853791	0.01907136
580000	1.13802	-17.7193	18.8573	0.01147513	0.0006823228	0.0002022155	0.009612244	0.05391266	0.01877454	0.09765898	0.06311088
580500	-0.738842	-18.8995	18.1607	0.04259307	0.0005340591	0.001807951	0.0008485607	0.04440848	0.1175122	0.04287511	0.03967876
581000	-5.22073	-20.8995	15.6787	0.172304	0.002493636	0.007834616	0.04970567	0.0345166	0.0005444743	0.0953201	0.05163714
581500	-4.4022	-23.5793	19.1771	0.02784721	0.0009549762	0.0002184328	0.01368334	0.008467695	0.004881684	0.02488102	0.1585024
582000	1.53121	-19.5044	21.0356	0.03345543	0.0005480086	0.0008392186	0.01487878	0.02088681	0.02278543	0.04779753	0.005322384
582500	-3.03174	-20.5843	17.5526	0.1724219	0.0006417843	0.01058428	0.02985172	0.04328767	0.03734166	0.02110905	0.005424881
583000	-5.68529	-19.2673	13.5821	0.1233924	0.002456352	0.003936591	0.02990222	0.06457262	0.03204797	0.1831543	0.07972769
583500	-13.1489	-27.7834	14.6345	0.05569258	0.005256413	0.01110926	0.0783298	0.003460496	0.1187732	0.1657216	0.02822597
584000	-1.6642	-19.4752	17.811	0.01280176	0.001557812	0.0007178705	0.0321542	0.0208252	0.01539597	0.1560933	0.06819761
584500	0.750685	-17.4529	18.2036	0.001318912	0.0001840917	0.0004549224	0.0004071386	0.1216106	0.0776453	0.02992084	0.05657201
585000	-3.16141	-20.5709	17.4095	0.04138932	0.00320154	0.002216654	0.0437069	0.03788925	0.06228174	0.1340597	0.003075163
585500	-8.33328	-21.7561	13.4228	0.1570134	0.009878685	0.001424378	0.000697479	0.1589507	0.0666487	0.1220268	0.01051147
586000	2.35866	-17.1754	19.534	0.01090415	0.0003158486	6.650489e-05	0.01175018	0.03127846	0.07125754	0.06948038	0.02653845
586500	-4.57361	-18.9819	14.4082	0.004207315	0.0006959075	0.0002694672	0.07940416	0.004978532	0.2030353	0.164409	0.02088073
587000	-5.92964	-19.3799	13.4502	0.2024906	0.001099305	0.00754831	0.03230131	0.04748296	0.08107658	0.09088743	0.06289479
587500	3.07302	-19.0237	22.0967	0.01034592	0.0008717299	0.0007451328	0.00149137	0.01175086	0.0005065191	0.04337364	0.02437408
588000	-4.69379	-21.6098	16.9161	0.02743267	0.002798288	0.002151314	0.01685658	0.021881	0.03178374	0.1674576	0.08212909
588500	-4.48722	-18.86	14.3728	0.01298668	0.0001349798	0.001232042	0.02360412	0.06427005	0.0632467	0.1328162	0.1813623
589000	-6.67025	-19.4168	12.7466	0.2024192	0.00097247	0.005263314	0.03387897	0.09647352	0.0869852	0.10483	0.03014054
589500	-1.06594	-20.6745	19.6086	0.04153312	0.001315015	0.001288477	0.00320957	0.05312135	0.03974013	0.01914752	0.0585075
590000	-4.12805	-19.4944	15.3663	0.05988264	0.001049287	0.002808365	0.07211159	0.01192228	0.2036453	0.0679271	0.01062965
590500	-5.26166	-20.0668	14.8051	0.07160674	0.004339227	0.0008435191	0.06547218	0.01897617	0.1459651	0.1478094	0.003025662
591000	-7.48585	-22.6356	15.1497	0.1548221	0.0002730229	0.01164501	0.006590584	0.1293419	0.110547	0.02594935	0.001638417
591500	1.34808	-19.2415	20.5895	0.03748273	0.0008209725	0.0008542917	0.01117642	0.01317151	0.09806478	0.003656471	0.003588455
592000	-11.5593	-24.1557	12.5964	0.2535057	0.001753429	0.02226815	0.08667393	0.00503147	0.1404687	0.04622233	0.01254985
592500	-4.01494	-21.1061	17.0912	0.04420312	0.001170263	0.003521895	0.04769539	0.07943411	0.1143227	0.04132664	0.0120596
593000	-7.69602	-19.9672	12.2712	0.1933588	0.004113798	0.002804485	0.006725506	0.1229587	0.06428845	0.149005	0.04147998
593500	-7.02914	-20.227	13.1978	0.2952437	0.002781401	0.008564004	0.006405596	0.0808497	0.03911571	0.09731566	0.00812543
594000	-5.38746	-19.8373	14.4498	0.1504683	0.0004392601	0.008234112	0.012204	0.03061606	0.213741	0.02800932	0.03209105
594500	-3.24638	-21.8875	18.6411	0.1321533	0.001134775	0.002161502	0.02380302	0.06429278	0.01710569	0.0213022	0.004283149
595000	-7.51174	-21.1103	13.5985	0.1058334	0.001427326	0.008682101	0.03968918	0.1023696	0.0536996	0.1119917	0.09467448
595500	-6.62124	-22.0001	15.3788	0.04013907	0.008973996	0.002682975	0.05678715	0.03991842	0.05428516	0.2031804	0.02338466
596000	-9.99465	-21.3745	11.3799	0.03801323	0.002822013	0.004734751	0.1939667	0.1321106	0.001468342	0.1975919	0.05859281
596500	0.0596092	-18.3534	18.413	5.501597e-07	3.476902e-05	0.000691658	0.04252427	0.01421905	0.1290639	0.05216439	0.03894381
597000	-2.72856	-18.6347	15.9062	0.04353011	0.001447898	0.0007422539	0.01613934	0.004649884	0.06054052	0.2643444	0.01158943
597500	-1.09227	-19.9451	18.8528	0.04251929	0.00127859	0.001035504	0.02491915	0.06134149	0.02138261	0.0772413	0.02593574
598000	1.21998	-17.318	18.5379	0.004587429	0.0001898173	0.0003216612	0.01465011	0.09026437	0.09333129	0.02260962	0.04544165
598500	-5.25256	-22.8509	17.5983	0.02813825	0.0003543456	0.002561354	0.06091531	0.06716012	0.04038446	0.02112841	0.09773385
599000	-4.06143	-18.5722	14.5108	0.1026298	0.0001398563	0.003214483	0.002981936	0.06829815	0.01711536	0.1636158	0.1147575
599500	-4.87071	-19.5644	14.6936	0.08292419	0.0001579381	0.00483933	0.02466891	0.03550726	0.1843348	0.08437185	0.04680645
600000	2.16516	-17.5306	19.6958	0.01618454	0.0004803665	0.0003627878	0.002904644	0.0280154	0.001891951	0.1209099	0.04275419
600500	-4.90492	-24.9325	20.0276	0.07261494	0.003482752	0.004068135	0.01278218	0.006525345	0.0158745	0.05678507	0.02478057
601000	-6.83537	-19.1098	12.2744	0.2660126	0.0001715843	0.01448285	0.02288702	0.06534196	0.05921648	0.09981442	0.05664493
601500	-5.16265	-20.0021	14.8394	0.1509035	0.003245893	0.006498187	0.003307376	0.04773693	0.02781207	0.1653563	0.05146201
602000	-9.46478	-20.306	10.8412	0.1463149	0.002342983	0.005469268	0.08255158	0.03858983	0.04085698	0.3277973	0.01230902
602500	-1.38858	-20.5452	19.1566	0.01688205	0.001826576	0.0003570903	0.0008415583	0.09562611	0.06125531	0.05863666	0.005035538
603000	-6.6842	-19.5286	12.8444	0.09472463	0.001098655	0.006716849	0.05678643	0.04577741	0.03104284	0.2391154	0.08081283
603500	-5.55511	-21.7918	16.2367	0.04183452	0.002541024	0.004946623	0.03190521	0.05577808	0.04602818	0.1800556	0.02336855
604000	-4.12242	-19.5586	15.4362	0.1076513	0.002078639	0.001974758	0.02004586	0.08222548	0.07281932	0.06649506	0.07319455
604500	-1.0662	-17.9942	16.928	7.356462e-05	0.001430178	2.093856e-06	0.00774944	0.1595253	0.05191506	0.09791443	0.03328089
605000	-2.90527	-19.649	16.7437	0.02919876	6.59139e-05	0.001986518	0.0371143	0.03812928	0.04565311	0.07761796	0.1313414
605500	-3.00049	-20.9095	17.909	0.05562393	0.0004016525	0.002249586	0.07874121	0.07722779	0.001764007	0.04266361	0.04417006
606000	-0.125023	-19.834	19.709	0.04254926	0.003035407	0.001372982	0.008588517	0.01882815	0.008065026	0.1123153	0.01808708
606500	-7.27789	-22.8941	15.6162	0.08617635	0.002694908	0.0005590018	0.1187194	0.1074852	0.03356384	0.06451233	0.003772268
607000	-0.476973	-19.0236	18.5466	0.000256801	0.0001610216	3.286036e-05	0.0005580964	0.007438026	0.18192	0.01497097	0.06562305
607500	-3.58926	-21.0959	17.5066	0.1448701	0.002921454	0.005539272	0.03024722	0.04477637	0.03304002	0.06039068	0.001176959
608000	-8.22686	-22.0883	13.8615	0.07104089	3.883934e-05	0.002399402	0.2654933	0.0851428	0.02024385	0.02618611	0.03467514
608500	-7.89458	-20.4607	12.5661	0.0534096	0.002932805	0.003786754	0.08906574	0.1007956	0.1259139	0.1559398	0.0381441
609000	-3.13817	-19.5017	16.3636	0.05188707	0.00109346	0.003877759	0.06151056	0.0008260342	0.01799154	0.180766	0.06216216
609500	-0.945525	-19.1878	18.2423	0.01480853	0.002170336	0.0002981298	0.0459026	0.006354864	0.0598387	0.1558751	0.0009285262
610000	-4.85527	-23.4501	18.5949	0.09552803	0.00310235	0.006849382	0.02864778	0.06647695	0.03143563	0.03412878	0.002381132
610500	-2.08495	-19.0204	16.9355	0.1067166	0.001155322	0.002810837	0.02113356	0.04698022	0.1484833	0.01055462	0.01368487
611000	-1.04335	-18.5978	17.5544	0.02723195	5.205202e-05	0.0005458967	0.03119929	0.09868336	0.04128006	0.01263982	0.1089381
611500	-3.7985	-20.0328	16.2343	0.02240588	0.00142094	0.0006107191	0.03119093	0.03733726	0.0253323	0.1301884	0.1380902
612000	0.715105	-18.6962	19.4113	0.02031727	0.0005091816	0.0007096809	0.01364343	0.06468744	0.009943046	0.05527777	0.06264004
612500	-2.72208	-19.0519	16.3298	0.09749261	0.00140068	0.002707241	0.007374866	0.04753863	0.1865779	0.01704365	0.02166652
613000	-6.23909	-22.5518	16.3127	0.01764001	0.001767687	0.0003284528	0.08773608	0.04387436	0.01513426	0.1487668	0.06741038
613500	-2.50666	-19.0739	16.5672	0.0833107	0.0002388983	0.003513264	0.007637957	0.05434953	0.1450835	0.06351387	0.01228441
614000	1.00909	-18.9131	19.9222	0.1044487	0.0008679423	0.004173384	0.00279462	0.0136729	0.03341415	0.04001568	0.002794983
614500	-1.66487	-21.1803	19.5154	0.1221518	0.001128666	0.001990102	0.006880796	0.003378199	0.04953083	0.02933597	0.008124555
615000	-0.766357	-19.386	18.6196	0.01536153	0.001808207	8.672865e-05	0.01173779	0.0230683	0.05810117	0.08469806	0.0724491
615500	-3.49858	-18.5924	15.0938	0.1166515	0.001568076	0.00263633	0.001058442	0.03034278	0.04859764	0.2136082	0.02913854
616000	-1.30957	-19.5405	18.2309	0.104649	0.001178343	0.003573048	0.01600887	0.04612037	0.01559216	0.0697965	0.02982843
616500	0.958033	-18.962	19.9201	0.02727611	0.0001837379	0.0001480606	0.02754406	0.02138866	0.057884	0.03156028	0.03630415
617000	-3.64643	-20.8281	17.1816	0.03875268	0.002729159	0.0007491571	0.06413486	0.09831067	0.04832939	0.06528281	0.02092168
617500	-4.80161	-21.3722	16.5706	0.1112439	0.0001373248	0.005420862	0.001835818	0.1042616	0.1406683	0.002551904	0.00364259
618000	-2.47087	-18.5144	16.0435	0.06920274	0.001058051	0.001697197	0.008418406	0.02644549	0.1044261	0.1567494	0.0281183
618500	-6.61996	-19.5612	12.9412	0.1503408	0.004722997	0.001164259	0.01582028	0.098533	0.2208927	0.05760675	0.00215179
619000	-2.94668	-20.3424	17.3957	0.00852049	0.002818465	0.0005484855	0.03849899	0.02938386	0.1020957	0.1228736	0.0237678
619500	-4.23944	-17.6703	13.4309	0.01649586	0.001121365	5.457899e-05	0.007063506	0.1492577	0.07010895	0.1052246	0.1774219
620000	-9.48877	-20.9842	11.4954	0.3334442	3.985804e-05	0.01551795	0.1307986	0.01331337	0.0489652	0.03796237	0.04348023
620500	-1.22655	-19.5432	18.3166	0.09062372	0.0002337541	0.003714538	0.03319098	0.06826837	0.02854416	0.03013955	0.02774752
621000	-3.28424	-18.8287	15.5444	0.02216761	0.0008313822	0.0003237963	0.06585419	0.103978	0.1400367	0.03004718	0.05783162
621500	-6.71074	-20.4831	13.7723	0.1069409	0.001816538	0.0009834921	0.09136674	0.04108411	0.2327226	0.007157877	0.0276045
622000	-4.88227	-20.0194	15.1371	0.07076228	0.007482929	0.001877706	0.02505564	0.001543852	0.04207954	0.2903382	0.002297449
622500	-3.86866	-19.0478	15.1792	0.1106569	0.0008201814	0.001207786	0.02957694	0.06276527	0.1753149	0.01897106	0.04002211
623000	-7.0627	-19.8832	12.8205	0.07533062	0.001516929	0.003852686	0.0706368	0.0554727	0.3342852	0.01053498	0.005636749
623500	-8.22341	-23.2555	15.0321	0.02307769	0.008298791	0.001134395	0.0360652	0.09605419	0.03666533	0.1269039	0.118489
624000	-8.5096	-20.3147	11.8051	0.02791357	0.003629504	0.003009088	0.139506	0.09499115	0.02900314	0.19527	0.114714
624500	-2.41956	-20.1354	17.7159	0.1604129	0.001343075	0.003343912	0.02576608	0.02274323	0.0168589	0.06053959	0.02149183
625000	1.04661	-18.1252	19.1718	0.02266683	0.00058374	0.0001983387	0.01466158	0.04731214	0.1034218	0.002431837	0.04842474
625500	-2.05366	-19.5635	17.5099	0.01311315	0.001494956	0.0005890182	0.0572831	0.06897701	0.07741666	0.06844006	0.03548639
626000	-6.57583	-22.0797	15.5039	0.18495	0.0001604008	0.01215665	0.01986086	0.05365188	0.04059352	0.02793376	0.08379024
626500	-2.65353	-20.9493	18.2958	0.0359015	0.003697527	0.0009410017	0.007232172	0.03900661	0.05535844	0.1039077	0.03745953
627000	1.02582	-18.7754	19.8012	0.0197196	0.001019181	0.001330172	0.01107931	0.01453204	0.009035182	0.1306424	0.02087594
627500	-3.42914	-21.6802	18.2511	0.04513086	0.002948702	0.001079376	0.01830799	0.06002736	0.06025795	0.04347878	0.0545062
628000	1.46813	-19.0598	20.5279	0.05867309	0.0007353167	0.0004378098	0.005410483	0.01642593	0.04293811	0.02480821	0.02246675
628500	-1.581	-19.8054	18.2244	0.01374625	9.899719e-05	0.0006636647	0.05846958	0.05936325	0.01405136	0.08633854	0.05434067
629000	-10.8407	-23.3248	12.4841	0.06041904	0.02683535	0.005005044	0.01442702	0.013619	0.003153342	0.4388312	0.01179903
629500	-1.81321	-19.1318	17.3186	0.09945424	5.452458e-05	0.003499667	0.05254851	0.007216397	0.02289664	0.1261468	0.02054433
630000	-4.5939	-19.7821	15.1882	0.08381873	0.003053079	0.002281161	0.04332393	0.04229131	0.1005411	0.1217495	0.04182249
630500	-2.59547	-19.3868	16.7913	0.07625329	5.883568e-05	0.003474909	0.05361696	0.05066714	0.0824224	0.07365938	0.01857395
631000	3.09968	-17.3701	20.4698	0.01086679	0.0001600471	4.387902e-05	0.007645063	0.03171936	0.01721632	0.08907998	0.01807209
631500	-3.45871	-21.4376	17.9789	0.1494797	0.00118095	0.005965277	0.01711816	0.03872354	0.01825012	0.02485387	0.04377619
632000	-2.61133	-20.3814	17.77	0.1058496	0.0008468787	0.003246419	0.02859234	0.1011278	0.04148984	0.008836347	0.01980156
632500	-9.37001	-20.0669	10.6969	0.168795	0.000815817	0.00662188	0.1327283	0.04313662	0.02239296	0.2588164	0.03014204
633000	0.0488503	-19.3388	19.3876	0.0449351	0.0005680678	0.002247689	0.04605418	0.005195566	0.02346528	0.08037317	0.02607214
633500	-8.88123	-21.4567	12.5754	0.1059941	0.002064685	0.01031549	0.06622814	0.03940319	0.1104231	0.2306337	0.004459115
634000	-4.11405	-21.4789	17.3648	0.07109533	0.0007011348	0.002868568	0.128553	0.03925556	0.01943897	0.05651282	0.01162645
634500	-0.543158	-19.7536	19.2104	0.05880804	0.0008095133	0.002931388	0.02540235	0.03890652	0.002050933	0.09049071	0.01837211
635000	-1.41906	-17.6012	16.1821	0.01563151	4.45529e-06	0.0004885653	0.03108529	0.150174	0.100145	0.003510635	0.08814887
635500	-2.82998	-20.4168	17.5868	0.03996199	0.004847402	0.00199178	6.085477e-05	0.04010258	0.02580283	0.1868853	0.0192981
636000	-3.19186	-19.5227	16.3308	0.005862611	0.0005213483	0.001007967	0.02982166	0.1168846	0.0193448	0.04975927	0.1585494
636500	-0.458377	-18.9278	18.4695	0.005300554	7.677572e-05	0.0003290436	0.0277362	0.003886228	0.1494227	0.04651492	0.04155373
637000	-2.37231	-20.0813	17.709	0.04912727	0.0006138437	0.0003031074	0.003919893	0.06398618	0.09940726	0.08062229	0.01486329
637500	4.2315	-17.1843	21.4158	0.005422543	0.0001789823	0.0002182512	0.003007127	0.0128975	0.03637595	0.02910275	0.04030143
638000	-18.9818	-28.8099	9.82808	0.164192	0.0104211	0.02857657	0.002954253	0.1753751	0.03617996	0.1923627	0.09682737
638500	-2.33981	-18.5397	16.1999	0.08979403	0.0003526545	0.003135304	0.02210991	0.02589259	0.02691171	0.1879997	0.03210182
639000	-9.31538	-22.8012	13.4859	0.1841887	0.001510122	0.0251837	0.01030073	0.05372585	0.128806	0.1162226	0.004062528
639500	-0.428363	-18.9269	18.4985	0.006357183	0.003942971	0.0003837092	0.03077465	0.0002734981	0.04280316	0.1875404	0.001291258
640000	-3.67485	-20.117	16.4422	0.196055	0.001674827	0.01157386	0.002505565	0.05160348	0.01503816	0.08290187	0.0148311
640500	-5.27961	-19.1991	13.9195	0.1573323	0.0006254075	0.009390361	0.02125026	0.07388146	0.05297257	0.143058	0.04380892
641000	-3.17178	-20.1203	16.9486	0.08745773	0.0009204805	0.001511745	0.00940701	0.09852205	0.1038468	0.04763816	0.001561428
641500	1.18194	-19.7471	20.929	0.01694231	0.0006134305	0.0003557574	0.06493673	0.004538017	0.0452483	0.01812601	0.001081176
642000	-1.48733	-21.1759	19.6886	0.05432985	0.002794914	0.0003921975	0.007735227	0.06396436	0.06024611	0.01531433	0.009086426
642500	0.915163	-17.7723	18.6875	0.0002050127	0.001506674	0.000101941	0.00184839	0.02715238	0.0255641	0.1267714	0.08076837
643000	-9.93659	-22.5893	12.6527	0.1569295	0.006503857	0.004901941	0.09110003	0.1596245	0.04877182	0.09310691	0.004721169
643500	-2.03321	-18.6628	16.6296	0.006951985	0.001307755	0.0005437335	0.01978125	0.128577	0.01122712	0.09120727	0.1072175
644000	-2.59743	-19.2647	16.6673	0.07144186	0.001618756	0.0007182374	0.006153869	0.1255647	0.1234166	0.00449051	0.03152551
644500	-16.0691	-19.8368	3.76777	0.3161535	0.002271305	0.01587035	0.08349691	0.2462979	0.1388553	0.0986794	0.10828
645000	-3.74032	-20.8181	17.0778	0.02834914	0.0009686789	0.002110305	0.007433506	0.1196428	0.118457	0.05182263	0.01562115
645500	-6.34275	-20.1564	13.8136	0.1780874	0.002036111	0.01358266	0.02355108	0.02589558	0.04767917	0.1994069	0.01737154
646000	3.16622	-17.5968	20.763	0.0112519	0.0002114261	0.0004051917	0.002512325	0.003670334	0.06827718	0.06081094	0.01300487
646500	2.49404	-18.7561	21.2501	0.05524738	0.0005278306	0.0003564401	0.001338186	0.007700194	0.04922237	0.01610646	0.00528781
647000	-2.07128	-18.9717	16.9004	0.06799976	0.0004187687	0.0009211776	0.06795434	0.02803686	0.1607244	0.01081614	0.01640303
647500	-4.63392	-20.9605	16.3266	0.06311731	0.00152801	0.003901938	0.05522186	0.132967	0.03053484	0.06385537	0.0308377
648000	3.33141	-17.6466	20.978	0.005985509	0.0001723603	0.0003259407	0.00560143	0.005148691	0.1037442	0.0149488	0.01346367
648500	-3.10924	-19.9836	16.8744	0.09032595	0.002428913	0.002883802	0.01371289	0.05254678	0.100932	0.06112983	0.03061486
649000	-3.44919	-19.2423	15.7931	0.1221663	0.001904326	0.00376069	0.01769558	0.0622633	0.1201585	0.07656019	0.004128069
649500	-2.29636	-19.7622	17.4658	0.08674716	0.0004942184	0.003900808	0.05241376	0.01564579	0.01827469	0.08185562	0.06566998
650000	-7.21599	-20.4137	13.1978	0.1142503	0.003543708	0.002139499	0.01857743	0.1579758	0.0888066	0.04649011	0.1066214
650500	-5.60705	-19.8613	14.2542	0.07328287	0.001968111	0.005987673	0.07752379	0.03286983	0.01391026	0.2166708	0.06336903
651000	-2.01482	-18.2286	16.2138	0.05037565	0.0002792151	0.001119314	0.01169368	0.03813099	0.1551093	0.08685441	0.04403913
651500	-3.00895	-19.3682	16.3593	0.06458565	0.0004063231	0.003903075	0.01145012	0.06860807	0.1887143	0.007292597	0.03536875
652000	-3.54989	-19.1714	15.6215	0.07251337	0.0006578961	0.001626424	0.002996165	0.007754048	0.2560658	0.06413237	0.01147285
652500	1.90544	-19.1573	21.0628	0.05743887	0.00101678	0.0009032977	0.004381043	0.01693717	0.03154061	0.03085761	0.002079684
653000	-7.4698	-24.1996	16.7298	0.02006516	0.008410336	0.002599337	0.04457704	0.002620979	0.01712671	0.1464068	0.1199969
653500	-16.2447	-21.9315	5.68684	0.04439368	0.01530232	0.004301859	0.1663098	0.1816325	0.02532969	0.340184	0.1364973
654000	-6.77354	-21.8371	15.0635	0.1007648	0.002943748	0.003288822	0.01400279	0.2276522	0.05744796	0.01772094	0.02129528
654500	-1.8686	-19.1912	17.3226	0.07250135	0.000437368	0.002891098	0.004754601	0.139677	0.0324273	0.02688949	0.05258672
655000	-2.05661	-19.0918	17.0351	0.1264607	0.000158542	0.005608262	0.04160139	0.03579241	0.02713642	0.07850033	0.03127776
